round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
121,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
121,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
121,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
121,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
121,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
121,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
121,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
122,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
122,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
122,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
122,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
122,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
122,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
122,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
122,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
122,90,1178,22.834,121.677,1.0,0.0112,1.0,0.001166
122,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
122,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
122,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
122,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
122,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
122,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
122,4,163,91.504,16.198,1.0,0.3379,1.0,0.035108
122,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
122,83,4357,86.657,76.579,1.0,0.0677,1.0,0.007033
122,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
122,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
122,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
122,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
122,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
122,18,2841,39.186,8.936,1.0,0.2623,1.0,0.027252
122,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
122,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
122,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
122,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
122,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
122,88,484,50.795,16.315,1.0,0.1862,1.0,0.019349
122,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
122,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
122,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
122,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
122,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
122,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
122,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
122,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
122,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
122,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
122,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
122,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
122,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
122,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
122,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
122,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
122,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
122,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
122,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
122,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
122,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
122,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
122,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
122,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
122,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
122,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
122,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
122,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
122,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
122,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
122,71,2037,16.352,26.876,1.0,0.0364,1.0,0.003781
122,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
122,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
122,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
122,11,2133,11.001,109.242,1.0,0.006,1.0,0.000626
122,31,874,54.337,48.988,1.0,0.0663,1.0,0.006893
122,75,963,88.751,27.893,1.0,0.1903,1.0,0.019775
122,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
122,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
122,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
122,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
122,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
122,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
122,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
122,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
122,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
122,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
122,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
122,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
122,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
122,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
122,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
122,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
122,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
122,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
122,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
122,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
122,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
122,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
122,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
122,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
122,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
122,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
122,8,431,80.868,125.882,1.0,0.0384,1.0,0.003992
122,95,1166,87.236,44.882,1.0,0.1162,1.0,0.01208
122,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
122,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
122,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
122,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
122,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
123,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
123,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
123,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
123,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
123,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
123,88,484,50.795,16.315,1.0,0.1862,1.0,0.019349
123,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
123,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
123,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
123,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
123,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
123,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
123,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
123,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
123,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
123,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
123,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
123,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
123,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
123,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
123,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
123,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
123,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
123,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
123,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
123,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
123,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
123,8,431,80.868,125.882,1.0,0.0384,1.0,0.003992
123,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
123,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
123,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
123,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
123,75,963,88.751,27.893,1.0,0.1903,1.0,0.019775
123,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
123,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
123,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
123,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
123,71,2037,16.352,26.876,1.0,0.0364,1.0,0.003781
123,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
123,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
123,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
123,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
123,90,1178,22.834,121.677,1.0,0.0112,1.0,0.001166
123,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
123,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
123,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
123,18,2841,39.186,8.936,1.0,0.2623,1.0,0.027252
123,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
123,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
123,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
123,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
123,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
123,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
123,4,163,91.504,16.198,1.0,0.3379,1.0,0.035108
123,95,1166,87.236,44.882,1.0,0.1162,1.0,0.01208
123,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
123,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
123,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
123,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
123,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
123,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
123,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
123,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
123,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
123,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
123,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
123,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
123,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
123,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
123,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
123,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
123,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
123,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
123,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
123,83,4357,86.657,76.579,1.0,0.0677,1.0,0.007033
123,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
123,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
123,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
123,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
123,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
123,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
123,31,874,54.337,48.988,1.0,0.0663,1.0,0.006893
123,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
123,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
123,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
123,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
123,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
123,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
123,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
123,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
123,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
123,11,2133,11.001,109.242,1.0,0.006,1.0,0.000626
123,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
123,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
123,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
123,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
123,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
123,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
123,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
123,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
