round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
63,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
63,20,301,64.839,113.427,1.0,0.0342,1.0,0.004872
63,67,412,58.937,127.004,1.0,0.0278,1.0,0.003955
63,65,412,68.368,74.265,1.0,0.0551,1.0,0.007846
63,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
63,36,259,47.698,137.695,1.0,0.0207,1.0,0.002952
63,46,910,28.562,106.962,1.0,0.016,1.0,0.002276
63,25,672,47.29,23.406,1.0,0.1208,1.0,0.01722
63,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
63,54,418,75.625,111.414,1.0,0.0406,1.0,0.005785
63,14,643,75.351,7.451,1.0,0.6048,1.0,0.086192
63,32,221,90.494,80.505,1.0,0.0672,1.0,0.00958
63,5,330,76.762,114.282,1.0,0.0402,1.0,0.005725
63,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
63,2,357,21.031,42.426,1.0,0.0296,1.0,0.004225
63,58,388,85.148,91.5,1.0,0.0557,1.0,0.007931
63,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
63,4,55,91.504,16.198,1.0,0.3379,1.0,0.048147
63,39,201,49.07,35.686,1.0,0.0822,1.0,0.011719
63,42,122,75.889,135.53,1.0,0.0335,1.0,0.004772
63,28,126,44.266,109.952,1.0,0.0241,1.0,0.003431
63,3,95,61.582,81.631,1.0,0.0451,1.0,0.00643
63,44,74,65.392,30.426,1.0,0.1285,1.0,0.018317
63,45,415,61.368,118.613,1.0,0.0309,1.0,0.00441
63,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
63,6,350,44.893,91.387,1.0,0.0294,1.0,0.004187
63,43,337,13.989,73.407,1.0,0.0114,1.0,0.001624
63,34,252,82.57,147.901,1.0,0.0334,1.0,0.004758
63,64,1469,98.417,10.858,1.0,0.5421,1.0,0.077251
63,41,121,38.477,11.468,1.0,0.2007,1.0,0.028597
63,61,700,38.141,37.526,1.0,0.0608,1.0,0.008663
63,26,107,53.593,128.007,1.0,0.025,1.0,0.003568
63,19,565,43.694,116.931,1.0,0.0223,1.0,0.003185
63,10,1456,65.419,88.263,1.0,0.0443,1.0,0.006317
63,47,276,61.82,116.641,1.0,0.0317,1.0,0.004517
63,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
63,55,517,70.685,67.685,1.0,0.0625,1.0,0.008901
63,18,662,39.186,8.936,1.0,0.2623,1.0,0.037373
63,51,262,98.694,83.761,1.0,0.0705,1.0,0.010042
63,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
63,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
64,66,410,87.039,96.68,1.0,0.0538,1.0,0.007673
64,47,276,61.82,116.641,1.0,0.0317,1.0,0.004517
64,9,492,94.82,49.535,1.0,0.1145,1.0,0.016314
64,27,352,62.234,81.394,1.0,0.0457,1.0,0.006517
64,23,342,14.265,80.142,1.0,0.0106,1.0,0.001517
64,52,287,31.57,119.36,1.0,0.0158,1.0,0.002254
64,10,1456,65.419,88.263,1.0,0.0443,1.0,0.006317
64,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
64,19,565,43.694,116.931,1.0,0.0223,1.0,0.003185
64,69,225,23.83,29.549,1.0,0.0482,1.0,0.006873
64,20,301,64.839,113.427,1.0,0.0342,1.0,0.004872
64,62,732,85.471,105.361,1.0,0.0485,1.0,0.006914
64,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
64,36,259,47.698,137.695,1.0,0.0207,1.0,0.002952
64,25,672,47.29,23.406,1.0,0.1208,1.0,0.01722
64,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
64,29,426,32.807,81.493,1.0,0.0241,1.0,0.003431
64,48,905,43.51,103.875,1.0,0.0251,1.0,0.00357
64,61,700,38.141,37.526,1.0,0.0608,1.0,0.008663
64,17,290,62.897,124.78,1.0,0.0301,1.0,0.004296
64,28,126,44.266,109.952,1.0,0.0241,1.0,0.003431
64,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
64,56,579,94.929,128.443,1.0,0.0442,1.0,0.006299
64,44,74,65.392,30.426,1.0,0.1285,1.0,0.018317
64,4,55,91.504,16.198,1.0,0.3379,1.0,0.048147
64,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
64,39,201,49.07,35.686,1.0,0.0822,1.0,0.011719
64,50,813,64.078,15.999,1.0,0.2395,1.0,0.034136
64,42,122,75.889,135.53,1.0,0.0335,1.0,0.004772
64,26,107,53.593,128.007,1.0,0.025,1.0,0.003568
64,1,70,68.707,11.347,1.0,0.3621,1.0,0.051605
64,46,910,28.562,106.962,1.0,0.016,1.0,0.002276
64,60,184,24.399,89.962,1.0,0.0162,1.0,0.002312
64,37,52,92.764,15.385,1.0,0.3606,1.0,0.051388
64,32,221,90.494,80.505,1.0,0.0672,1.0,0.00958
64,3,95,61.582,81.631,1.0,0.0451,1.0,0.00643
64,15,4958,71.575,72.905,1.0,0.0587,1.0,0.008367
64,0,1546,79.656,68.637,1.0,0.0694,1.0,0.009891
64,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
64,18,662,39.186,8.936,1.0,0.2623,1.0,0.037373
64,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
64,68,802,93.744,79.303,1.0,0.0707,1.0,0.010075
64,49,1050,35.477,136.986,1.0,0.0155,1.0,0.002207
64,58,388,85.148,91.5,1.0,0.0557,1.0,0.007931
64,54,418,75.625,111.414,1.0,0.0406,1.0,0.005785
64,45,415,61.368,118.613,1.0,0.0309,1.0,0.00441
64,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
64,59,1597,94.918,57.116,1.0,0.0994,1.0,0.014164
64,65,412,68.368,74.265,1.0,0.0551,1.0,0.007846
64,57,156,55.543,86.938,1.0,0.0382,1.0,0.005445
64,5,330,76.762,114.282,1.0,0.0402,1.0,0.005725
64,24,508,93.136,105.459,1.0,0.0528,1.0,0.007527
64,51,262,98.694,83.761,1.0,0.0705,1.0,0.010042
64,6,350,44.893,91.387,1.0,0.0294,1.0,0.004187
64,14,643,75.351,7.451,1.0,0.6048,1.0,0.086192
64,2,357,21.031,42.426,1.0,0.0296,1.0,0.004225
64,8,464,80.868,125.882,1.0,0.0384,1.0,0.005475
64,12,54,30.021,80.194,1.0,0.0224,1.0,0.003191
64,34,252,82.57,147.901,1.0,0.0334,1.0,0.004758
64,31,133,54.337,48.988,1.0,0.0663,1.0,0.009453
64,30,943,85.405,5.968,1.0,0.8559,1.0,0.121969
64,41,121,38.477,11.468,1.0,0.2007,1.0,0.028597
64,16,851,37.811,132.576,1.0,0.0171,1.0,0.002431
64,40,224,99.787,128.944,1.0,0.0463,1.0,0.006596
64,43,337,13.989,73.407,1.0,0.0114,1.0,0.001624
64,13,856,84.903,131.244,1.0,0.0387,1.0,0.005514
64,64,1469,98.417,10.858,1.0,0.5421,1.0,0.077251
64,55,517,70.685,67.685,1.0,0.0625,1.0,0.008901
64,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
64,67,412,58.937,127.004,1.0,0.0278,1.0,0.003955
65,61,700,38.141,37.526,1.0,0.0608,1.0,0.008663
65,58,388,85.148,91.5,1.0,0.0557,1.0,0.007931
65,17,290,62.897,124.78,1.0,0.0301,1.0,0.004296
65,19,565,43.694,116.931,1.0,0.0223,1.0,0.003185
65,9,492,94.82,49.535,1.0,0.1145,1.0,0.016314
65,49,1050,35.477,136.986,1.0,0.0155,1.0,0.002207
65,47,276,61.82,116.641,1.0,0.0317,1.0,0.004517
65,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
65,23,342,14.265,80.142,1.0,0.0106,1.0,0.001517
65,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
65,8,464,80.868,125.882,1.0,0.0384,1.0,0.005475
65,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
65,40,224,99.787,128.944,1.0,0.0463,1.0,0.006596
65,3,95,61.582,81.631,1.0,0.0451,1.0,0.00643
65,64,1469,98.417,10.858,1.0,0.5421,1.0,0.077251
65,39,201,49.07,35.686,1.0,0.0822,1.0,0.011719
65,42,122,75.889,135.53,1.0,0.0335,1.0,0.004772
65,46,910,28.562,106.962,1.0,0.016,1.0,0.002276
65,52,287,31.57,119.36,1.0,0.0158,1.0,0.002254
65,54,418,75.625,111.414,1.0,0.0406,1.0,0.005785
65,59,1597,94.918,57.116,1.0,0.0994,1.0,0.014164
65,2,357,21.031,42.426,1.0,0.0296,1.0,0.004225
65,12,54,30.021,80.194,1.0,0.0224,1.0,0.003191
65,68,802,93.744,79.303,1.0,0.0707,1.0,0.010075
65,55,517,70.685,67.685,1.0,0.0625,1.0,0.008901
65,44,74,65.392,30.426,1.0,0.1285,1.0,0.018317
65,15,4958,71.575,72.905,1.0,0.0587,1.0,0.008367
65,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
65,48,905,43.51,103.875,1.0,0.0251,1.0,0.00357
65,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
65,51,262,98.694,83.761,1.0,0.0705,1.0,0.010042
65,34,252,82.57,147.901,1.0,0.0334,1.0,0.004758
65,14,643,75.351,7.451,1.0,0.6048,1.0,0.086192
65,50,813,64.078,15.999,1.0,0.2395,1.0,0.034136
65,41,121,38.477,11.468,1.0,0.2007,1.0,0.028597
65,65,412,68.368,74.265,1.0,0.0551,1.0,0.007846
65,31,133,54.337,48.988,1.0,0.0663,1.0,0.009453
65,27,352,62.234,81.394,1.0,0.0457,1.0,0.006517
65,30,943,85.405,5.968,1.0,0.8559,1.0,0.121969
65,10,1456,65.419,88.263,1.0,0.0443,1.0,0.006317
65,45,415,61.368,118.613,1.0,0.0309,1.0,0.00441
65,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
65,4,55,91.504,16.198,1.0,0.3379,1.0,0.048147
65,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
65,5,330,76.762,114.282,1.0,0.0402,1.0,0.005725
65,37,52,92.764,15.385,1.0,0.3606,1.0,0.051388
65,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
65,13,856,84.903,131.244,1.0,0.0387,1.0,0.005514
65,29,426,32.807,81.493,1.0,0.0241,1.0,0.003431
65,26,107,53.593,128.007,1.0,0.025,1.0,0.003568
65,1,70,68.707,11.347,1.0,0.3621,1.0,0.051605
65,0,1546,79.656,68.637,1.0,0.0694,1.0,0.009891
65,36,259,47.698,137.695,1.0,0.0207,1.0,0.002952
65,16,851,37.811,132.576,1.0,0.0171,1.0,0.002431
65,56,579,94.929,128.443,1.0,0.0442,1.0,0.006299
65,69,225,23.83,29.549,1.0,0.0482,1.0,0.006873
65,25,672,47.29,23.406,1.0,0.1208,1.0,0.01722
65,28,126,44.266,109.952,1.0,0.0241,1.0,0.003431
65,32,221,90.494,80.505,1.0,0.0672,1.0,0.00958
65,62,732,85.471,105.361,1.0,0.0485,1.0,0.006914
65,20,301,64.839,113.427,1.0,0.0342,1.0,0.004872
65,60,184,24.399,89.962,1.0,0.0162,1.0,0.002312
65,18,662,39.186,8.936,1.0,0.2623,1.0,0.037373
65,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
65,67,412,58.937,127.004,1.0,0.0278,1.0,0.003955
65,66,410,87.039,96.68,1.0,0.0538,1.0,0.007673
65,57,156,55.543,86.938,1.0,0.0382,1.0,0.005445
65,43,337,13.989,73.407,1.0,0.0114,1.0,0.001624
65,6,350,44.893,91.387,1.0,0.0294,1.0,0.004187
65,24,508,93.136,105.459,1.0,0.0528,1.0,0.007527
66,45,415,61.368,118.613,1.0,0.0309,1.0,0.00441
66,20,301,64.839,113.427,1.0,0.0342,1.0,0.004872
66,67,412,58.937,127.004,1.0,0.0278,1.0,0.003955
66,58,388,85.148,91.5,1.0,0.0557,1.0,0.007931
66,56,579,94.929,128.443,1.0,0.0442,1.0,0.006299
66,39,201,49.07,35.686,1.0,0.0822,1.0,0.011719
66,13,856,84.903,131.244,1.0,0.0387,1.0,0.005514
66,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
66,4,55,91.504,16.198,1.0,0.3379,1.0,0.048147
66,23,342,14.265,80.142,1.0,0.0106,1.0,0.001517
66,52,287,31.57,119.36,1.0,0.0158,1.0,0.002254
66,44,74,65.392,30.426,1.0,0.1285,1.0,0.018317
66,57,156,55.543,86.938,1.0,0.0382,1.0,0.005445
66,25,672,47.29,23.406,1.0,0.1208,1.0,0.01722
66,18,662,39.186,8.936,1.0,0.2623,1.0,0.037373
66,62,732,85.471,105.361,1.0,0.0485,1.0,0.006914
66,24,508,93.136,105.459,1.0,0.0528,1.0,0.007527
66,37,52,92.764,15.385,1.0,0.3606,1.0,0.051388
66,68,802,93.744,79.303,1.0,0.0707,1.0,0.010075
66,43,337,13.989,73.407,1.0,0.0114,1.0,0.001624
66,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
66,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
66,54,418,75.625,111.414,1.0,0.0406,1.0,0.005785
66,26,107,53.593,128.007,1.0,0.025,1.0,0.003568
66,29,426,32.807,81.493,1.0,0.0241,1.0,0.003431
66,65,412,68.368,74.265,1.0,0.0551,1.0,0.007846
66,64,1469,98.417,10.858,1.0,0.5421,1.0,0.077251
66,0,1546,79.656,68.637,1.0,0.0694,1.0,0.009891
66,46,910,28.562,106.962,1.0,0.016,1.0,0.002276
66,10,1456,65.419,88.263,1.0,0.0443,1.0,0.006317
66,61,700,38.141,37.526,1.0,0.0608,1.0,0.008663
66,59,1597,94.918,57.116,1.0,0.0994,1.0,0.014164
66,12,54,30.021,80.194,1.0,0.0224,1.0,0.003191
66,14,643,75.351,7.451,1.0,0.6048,1.0,0.086192
66,60,184,24.399,89.962,1.0,0.0162,1.0,0.002312
66,50,813,64.078,15.999,1.0,0.2395,1.0,0.034136
66,15,4958,71.575,72.905,1.0,0.0587,1.0,0.008367
66,9,492,94.82,49.535,1.0,0.1145,1.0,0.016314
66,3,95,61.582,81.631,1.0,0.0451,1.0,0.00643
66,47,276,61.82,116.641,1.0,0.0317,1.0,0.004517
66,5,330,76.762,114.282,1.0,0.0402,1.0,0.005725
66,2,357,21.031,42.426,1.0,0.0296,1.0,0.004225
66,41,121,38.477,11.468,1.0,0.2007,1.0,0.028597
66,69,225,23.83,29.549,1.0,0.0482,1.0,0.006873
66,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
66,42,122,75.889,135.53,1.0,0.0335,1.0,0.004772
66,48,905,43.51,103.875,1.0,0.0251,1.0,0.00357
66,8,464,80.868,125.882,1.0,0.0384,1.0,0.005475
66,36,259,47.698,137.695,1.0,0.0207,1.0,0.002952
66,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
66,1,70,68.707,11.347,1.0,0.3621,1.0,0.051605
66,19,565,43.694,116.931,1.0,0.0223,1.0,0.003185
66,49,1050,35.477,136.986,1.0,0.0155,1.0,0.002207
66,34,252,82.57,147.901,1.0,0.0334,1.0,0.004758
66,55,517,70.685,67.685,1.0,0.0625,1.0,0.008901
66,28,126,44.266,109.952,1.0,0.0241,1.0,0.003431
66,30,943,85.405,5.968,1.0,0.8559,1.0,0.121969
66,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
66,51,262,98.694,83.761,1.0,0.0705,1.0,0.010042
66,32,221,90.494,80.505,1.0,0.0672,1.0,0.00958
66,40,224,99.787,128.944,1.0,0.0463,1.0,0.006596
66,66,410,87.039,96.68,1.0,0.0538,1.0,0.007673
66,27,352,62.234,81.394,1.0,0.0457,1.0,0.006517
66,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
66,6,350,44.893,91.387,1.0,0.0294,1.0,0.004187
66,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
66,31,133,54.337,48.988,1.0,0.0663,1.0,0.009453
66,16,851,37.811,132.576,1.0,0.0171,1.0,0.002431
66,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
66,17,290,62.897,124.78,1.0,0.0301,1.0,0.004296
67,19,565,43.694,116.931,1.0,0.0223,1.0,0.003185
67,64,1469,98.417,10.858,1.0,0.5421,1.0,0.077251
67,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
67,32,221,90.494,80.505,1.0,0.0672,1.0,0.00958
67,3,95,61.582,81.631,1.0,0.0451,1.0,0.00643
67,1,70,68.707,11.347,1.0,0.3621,1.0,0.051605
67,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
67,30,943,85.405,5.968,1.0,0.8559,1.0,0.121969
67,10,1456,65.419,88.263,1.0,0.0443,1.0,0.006317
67,48,905,43.51,103.875,1.0,0.0251,1.0,0.00357
67,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
67,60,184,24.399,89.962,1.0,0.0162,1.0,0.002312
67,6,350,44.893,91.387,1.0,0.0294,1.0,0.004187
67,31,133,54.337,48.988,1.0,0.0663,1.0,0.009453
67,51,262,98.694,83.761,1.0,0.0705,1.0,0.010042
67,16,851,37.811,132.576,1.0,0.0171,1.0,0.002431
67,45,415,61.368,118.613,1.0,0.0309,1.0,0.00441
67,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
67,42,122,75.889,135.53,1.0,0.0335,1.0,0.004772
67,67,412,58.937,127.004,1.0,0.0278,1.0,0.003955
67,34,252,82.57,147.901,1.0,0.0334,1.0,0.004758
67,44,74,65.392,30.426,1.0,0.1285,1.0,0.018317
67,23,342,14.265,80.142,1.0,0.0106,1.0,0.001517
67,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
67,28,126,44.266,109.952,1.0,0.0241,1.0,0.003431
67,49,1050,35.477,136.986,1.0,0.0155,1.0,0.002207
67,8,464,80.868,125.882,1.0,0.0384,1.0,0.005475
67,69,225,23.83,29.549,1.0,0.0482,1.0,0.006873
67,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
67,12,54,30.021,80.194,1.0,0.0224,1.0,0.003191
67,36,259,47.698,137.695,1.0,0.0207,1.0,0.002952
67,56,579,94.929,128.443,1.0,0.0442,1.0,0.006299
67,57,156,55.543,86.938,1.0,0.0382,1.0,0.005445
67,15,4958,71.575,72.905,1.0,0.0587,1.0,0.008367
67,9,492,94.82,49.535,1.0,0.1145,1.0,0.016314
67,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
67,14,643,75.351,7.451,1.0,0.6048,1.0,0.086192
67,43,337,13.989,73.407,1.0,0.0114,1.0,0.001624
67,68,802,93.744,79.303,1.0,0.0707,1.0,0.010075
67,66,410,87.039,96.68,1.0,0.0538,1.0,0.007673
67,25,672,47.29,23.406,1.0,0.1208,1.0,0.01722
67,39,201,49.07,35.686,1.0,0.0822,1.0,0.011719
67,4,55,91.504,16.198,1.0,0.3379,1.0,0.048147
67,2,357,21.031,42.426,1.0,0.0296,1.0,0.004225
67,62,732,85.471,105.361,1.0,0.0485,1.0,0.006914
67,52,287,31.57,119.36,1.0,0.0158,1.0,0.002254
67,59,1597,94.918,57.116,1.0,0.0994,1.0,0.014164
67,46,910,28.562,106.962,1.0,0.016,1.0,0.002276
67,54,418,75.625,111.414,1.0,0.0406,1.0,0.005785
67,29,426,32.807,81.493,1.0,0.0241,1.0,0.003431
67,65,412,68.368,74.265,1.0,0.0551,1.0,0.007846
67,27,352,62.234,81.394,1.0,0.0457,1.0,0.006517
67,17,290,62.897,124.78,1.0,0.0301,1.0,0.004296
67,58,388,85.148,91.5,1.0,0.0557,1.0,0.007931
67,20,301,64.839,113.427,1.0,0.0342,1.0,0.004872
67,26,107,53.593,128.007,1.0,0.025,1.0,0.003568
67,24,508,93.136,105.459,1.0,0.0528,1.0,0.007527
67,37,52,92.764,15.385,1.0,0.3606,1.0,0.051388
67,61,700,38.141,37.526,1.0,0.0608,1.0,0.008663
67,40,224,99.787,128.944,1.0,0.0463,1.0,0.006596
67,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
67,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
67,18,662,39.186,8.936,1.0,0.2623,1.0,0.037373
67,50,813,64.078,15.999,1.0,0.2395,1.0,0.034136
67,47,276,61.82,116.641,1.0,0.0317,1.0,0.004517
67,5,330,76.762,114.282,1.0,0.0402,1.0,0.005725
67,41,121,38.477,11.468,1.0,0.2007,1.0,0.028597
67,13,856,84.903,131.244,1.0,0.0387,1.0,0.005514
67,55,517,70.685,67.685,1.0,0.0625,1.0,0.008901
67,0,1546,79.656,68.637,1.0,0.0694,1.0,0.009891
68,33,324,29.196,27.204,1.0,0.0642,1.0,0.009147
68,21,319,60.407,148.878,1.0,0.0243,1.0,0.003458
68,60,184,24.399,89.962,1.0,0.0162,1.0,0.002312
68,22,74,94.914,80.884,1.0,0.0702,1.0,0.010001
68,53,133,58.731,137.43,1.0,0.0256,1.0,0.003642
68,11,679,11.001,109.242,1.0,0.006,1.0,0.000858
68,68,802,93.744,79.303,1.0,0.0707,1.0,0.010075
68,59,1597,94.918,57.116,1.0,0.0994,1.0,0.014164
68,63,251,67.438,148.762,1.0,0.0271,1.0,0.003864
68,7,41,42.657,91.017,1.0,0.028,1.0,0.003994
68,35,349,80.734,84.92,1.0,0.0569,1.0,0.008103
68,0,1546,79.656,68.637,1.0,0.0694,1.0,0.009891
68,24,508,93.136,105.459,1.0,0.0528,1.0,0.007527
68,38,584,76.284,7.671,1.0,0.5948,1.0,0.084759
