round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
2,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
2,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
2,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
2,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
2,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
2,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
3,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
3,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
3,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
3,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
3,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
3,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
3,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
3,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
3,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
3,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
3,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
3,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
3,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
3,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
3,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
3,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
3,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
3,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
3,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
3,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
3,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
3,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
3,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
3,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
3,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
3,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
3,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
3,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
3,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
3,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
3,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
3,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
3,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
3,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
3,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
3,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
3,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
3,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
3,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
3,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
3,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
3,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
3,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
3,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
3,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
3,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
3,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
4,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
4,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
4,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
4,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
4,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
4,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
4,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
4,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
4,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
4,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
4,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
4,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
4,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
4,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
4,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
4,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
4,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
4,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
4,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
4,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
4,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
4,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
4,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
4,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
4,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
4,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
4,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
4,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
4,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
4,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
4,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
4,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
4,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
4,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
4,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
4,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
4,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
4,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
4,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
4,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
4,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
4,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
4,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
4,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
4,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
4,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
4,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
5,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
5,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
5,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
5,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
5,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
5,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
5,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
5,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
5,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
5,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
5,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
5,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
5,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
5,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
5,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
5,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
5,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
5,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
5,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
5,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
5,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
5,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
5,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
5,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
5,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
5,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
5,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
5,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
5,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
5,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
5,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
5,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
5,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
5,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
5,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
5,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
5,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
5,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
5,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
5,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
5,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
5,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
5,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
5,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
5,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
5,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
5,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
6,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
6,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
6,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
6,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
6,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
6,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
6,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
6,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
6,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
6,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
6,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
6,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
6,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
6,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
6,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
6,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
6,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
6,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
6,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
6,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
6,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
6,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
6,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
6,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
6,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
6,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
6,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
6,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
6,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
6,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
6,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
6,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
6,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
6,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
6,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
6,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
6,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
6,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
6,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
6,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
6,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
6,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
6,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
6,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
6,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
6,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
6,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
7,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
7,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
7,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
7,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
7,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
7,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
7,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
7,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
7,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
7,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
7,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
7,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
7,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
7,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
7,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
7,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
7,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
7,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
7,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
7,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
7,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
7,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
7,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
7,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
7,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
7,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
7,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
7,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
7,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
7,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
7,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
7,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
7,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
7,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
7,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
7,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
7,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
7,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
7,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
7,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
7,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
7,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
7,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
7,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
7,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
7,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
7,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
8,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
8,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
8,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
8,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
8,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
8,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
8,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
8,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
8,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
8,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
8,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
8,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
8,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
8,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
8,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
8,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
8,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
8,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
8,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
8,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
8,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
8,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
8,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
8,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
8,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
8,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
8,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
8,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
8,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
8,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
8,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
8,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
8,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
8,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
8,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
8,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
8,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
8,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
8,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
8,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
8,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
8,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
8,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
8,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
8,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
8,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
8,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
9,15,15775,71.575,72.905,1.0,0.0587,1.0,0.012547
9,17,219229,62.897,124.78,1.0,0.0301,1.0,0.006442
9,27,486155,62.234,81.394,1.0,0.0457,1.0,0.009772
9,21,501546,60.407,148.878,1.0,0.0243,1.0,0.005185
9,30,407816,85.405,5.968,1.0,0.8559,1.0,0.18289
9,44,16115,65.392,30.426,1.0,0.1285,1.0,0.027466
9,3,577543,61.582,81.631,1.0,0.0451,1.0,0.009641
9,42,72933,75.889,135.53,1.0,0.0335,1.0,0.007156
9,16,253878,37.811,132.576,1.0,0.0171,1.0,0.003645
9,8,130889,80.868,125.882,1.0,0.0384,1.0,0.00821
9,4,86060,91.504,16.198,1.0,0.3379,1.0,0.072196
9,49,275576,35.477,136.986,1.0,0.0155,1.0,0.00331
9,13,122016,84.903,131.244,1.0,0.0387,1.0,0.008267
9,46,169758,28.562,106.962,1.0,0.016,1.0,0.003413
9,45,5374,61.368,118.613,1.0,0.0309,1.0,0.006612
9,40,49,99.787,128.944,1.0,0.0463,1.0,0.00989
9,34,68074,82.57,147.901,1.0,0.0334,1.0,0.007135
9,43,257936,13.989,73.407,1.0,0.0114,1.0,0.002435
9,36,2853,47.698,137.695,1.0,0.0207,1.0,0.004427
9,24,274150,93.136,105.459,1.0,0.0528,1.0,0.011287
9,38,364721,76.284,7.671,1.0,0.5948,1.0,0.127094
9,47,104806,61.82,116.641,1.0,0.0317,1.0,0.006773
9,19,560031,43.694,116.931,1.0,0.0223,1.0,0.004775
9,1,144412,68.707,11.347,1.0,0.3621,1.0,0.07738
9,26,386335,53.593,128.007,1.0,0.025,1.0,0.005351
9,37,2221,92.764,15.385,1.0,0.3606,1.0,0.077055
9,32,6864,90.494,80.505,1.0,0.0672,1.0,0.014366
9,0,199476,79.656,68.637,1.0,0.0694,1.0,0.014832
9,10,21037,65.419,88.263,1.0,0.0443,1.0,0.009472
9,12,118960,30.021,80.194,1.0,0.0224,1.0,0.004784
9,6,281714,44.893,91.387,1.0,0.0294,1.0,0.006278
9,5,596814,76.762,114.282,1.0,0.0402,1.0,0.008584
9,20,59152,64.839,113.427,1.0,0.0342,1.0,0.007305
9,22,622096,94.914,80.884,1.0,0.0702,1.0,0.014997
9,48,81137,43.51,103.875,1.0,0.0251,1.0,0.005353
9,7,217758,42.657,91.017,1.0,0.028,1.0,0.00599
9,18,33626,39.186,8.936,1.0,0.2623,1.0,0.05604
9,11,24281,11.001,109.242,1.0,0.006,1.0,0.001287
9,41,135301,38.477,11.468,1.0,0.2007,1.0,0.04288
9,35,20246,80.734,84.92,1.0,0.0569,1.0,0.01215
9,25,309246,47.29,23.406,1.0,0.1208,1.0,0.025821
9,9,36942,94.82,49.535,1.0,0.1145,1.0,0.024463
9,39,6497,49.07,35.686,1.0,0.0822,1.0,0.017573
9,33,329038,29.196,27.204,1.0,0.0642,1.0,0.013716
9,2,177571,21.031,42.426,1.0,0.0296,1.0,0.006335
9,28,321139,44.266,109.952,1.0,0.0241,1.0,0.005145
9,23,151986,14.265,80.142,1.0,0.0106,1.0,0.002275
