round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
34,24,6918,93.136,105.459,1.0,0.0528,1.0,0.008706
34,19,10209,43.694,116.931,1.0,0.0223,1.0,0.003684
34,55,5547,70.685,67.685,1.0,0.0625,1.0,0.010295
35,0,2831,79.656,68.637,1.0,0.0694,1.0,0.01144
35,22,361,94.914,80.884,1.0,0.0702,1.0,0.011568
35,4,3917,91.504,16.198,1.0,0.3379,1.0,0.055689
35,42,3793,75.889,135.53,1.0,0.0335,1.0,0.00552
35,45,2776,61.368,118.613,1.0,0.0309,1.0,0.0051
35,7,2660,42.657,91.017,1.0,0.028,1.0,0.00462
35,51,5069,98.694,83.761,1.0,0.0705,1.0,0.011615
35,54,2365,75.625,111.414,1.0,0.0406,1.0,0.006691
35,29,6357,32.807,81.493,1.0,0.0241,1.0,0.003969
35,18,359,39.186,8.936,1.0,0.2623,1.0,0.043227
35,13,291,84.903,131.244,1.0,0.0387,1.0,0.006377
35,16,1228,37.811,132.576,1.0,0.0171,1.0,0.002812
35,49,15709,35.477,136.986,1.0,0.0155,1.0,0.002553
35,20,720,64.839,113.427,1.0,0.0342,1.0,0.005635
35,53,2657,58.731,137.43,1.0,0.0256,1.0,0.004213
35,23,1917,14.265,80.142,1.0,0.0106,1.0,0.001755
35,2,5328,21.031,42.426,1.0,0.0296,1.0,0.004887
35,8,5027,80.868,125.882,1.0,0.0384,1.0,0.006333
35,26,547,53.593,128.007,1.0,0.025,1.0,0.004127
35,57,9280,55.543,86.938,1.0,0.0382,1.0,0.006298
35,58,3983,85.148,91.5,1.0,0.0557,1.0,0.009174
35,50,1053,64.078,15.999,1.0,0.2395,1.0,0.039483
35,37,1650,92.764,15.385,1.0,0.3606,1.0,0.059437
35,21,14585,60.407,148.878,1.0,0.0243,1.0,0.004
35,15,5181,71.575,72.905,1.0,0.0587,1.0,0.009678
35,36,4688,47.698,137.695,1.0,0.0207,1.0,0.003415
35,12,5336,30.021,80.194,1.0,0.0224,1.0,0.00369
35,38,600,76.284,7.671,1.0,0.5948,1.0,0.098035
35,59,7626,94.918,57.116,1.0,0.0994,1.0,0.016382
35,55,5547,70.685,67.685,1.0,0.0625,1.0,0.010295
35,31,501,54.337,48.988,1.0,0.0663,1.0,0.010934
35,47,6528,61.82,116.641,1.0,0.0317,1.0,0.005225
35,56,10214,94.929,128.443,1.0,0.0442,1.0,0.007286
35,17,1065,62.897,124.78,1.0,0.0301,1.0,0.004969
35,44,4599,65.392,30.426,1.0,0.1285,1.0,0.021186
35,32,5124,90.494,80.505,1.0,0.0672,1.0,0.011081
35,25,283,47.29,23.406,1.0,0.1208,1.0,0.019917
35,19,10209,43.694,116.931,1.0,0.0223,1.0,0.003684
35,6,6750,44.893,91.387,1.0,0.0294,1.0,0.004843
35,27,6409,62.234,81.394,1.0,0.0457,1.0,0.007537
35,9,719,94.82,49.535,1.0,0.1145,1.0,0.01887
35,24,6918,93.136,105.459,1.0,0.0528,1.0,0.008706
35,52,3590,31.57,119.36,1.0,0.0158,1.0,0.002607
35,1,6781,68.707,11.347,1.0,0.3621,1.0,0.059688
35,35,162,80.734,84.92,1.0,0.0569,1.0,0.009372
35,5,786,76.762,114.282,1.0,0.0402,1.0,0.006621
35,48,5680,43.51,103.875,1.0,0.0251,1.0,0.004129
35,41,357,38.477,11.468,1.0,0.2007,1.0,0.033076
35,11,419,11.001,109.242,1.0,0.006,1.0,0.000993
35,39,9919,49.07,35.686,1.0,0.0822,1.0,0.013555
35,46,27440,28.562,106.962,1.0,0.016,1.0,0.002632
35,40,500,99.787,128.944,1.0,0.0463,1.0,0.007629
35,43,411,13.989,73.407,1.0,0.0114,1.0,0.001879
35,30,627,85.405,5.968,1.0,0.8559,1.0,0.141074
35,28,844,44.266,109.952,1.0,0.0241,1.0,0.003969
35,33,1172,29.196,27.204,1.0,0.0642,1.0,0.01058
35,3,6223,61.582,81.631,1.0,0.0451,1.0,0.007437
35,34,10661,82.57,147.901,1.0,0.0334,1.0,0.005503
35,10,3060,65.419,88.263,1.0,0.0443,1.0,0.007306
35,14,3691,75.351,7.451,1.0,0.6048,1.0,0.099693
36,58,3983,85.148,91.5,1.0,0.0557,1.0,0.009174
36,7,2660,42.657,91.017,1.0,0.028,1.0,0.00462
36,44,4599,65.392,30.426,1.0,0.1285,1.0,0.021186
36,14,3691,75.351,7.451,1.0,0.6048,1.0,0.099693
36,34,10661,82.57,147.901,1.0,0.0334,1.0,0.005503
36,0,2831,79.656,68.637,1.0,0.0694,1.0,0.01144
36,36,4688,47.698,137.695,1.0,0.0207,1.0,0.003415
36,56,10214,94.929,128.443,1.0,0.0442,1.0,0.007286
36,45,2776,61.368,118.613,1.0,0.0309,1.0,0.0051
36,26,547,53.593,128.007,1.0,0.025,1.0,0.004127
36,35,162,80.734,84.92,1.0,0.0569,1.0,0.009372
36,47,6528,61.82,116.641,1.0,0.0317,1.0,0.005225
36,52,3590,31.57,119.36,1.0,0.0158,1.0,0.002607
36,55,5547,70.685,67.685,1.0,0.0625,1.0,0.010295
36,48,5680,43.51,103.875,1.0,0.0251,1.0,0.004129
36,33,1172,29.196,27.204,1.0,0.0642,1.0,0.01058
36,19,10209,43.694,116.931,1.0,0.0223,1.0,0.003684
36,9,719,94.82,49.535,1.0,0.1145,1.0,0.01887
36,31,501,54.337,48.988,1.0,0.0663,1.0,0.010934
36,12,5336,30.021,80.194,1.0,0.0224,1.0,0.00369
36,54,2365,75.625,111.414,1.0,0.0406,1.0,0.006691
36,8,5027,80.868,125.882,1.0,0.0384,1.0,0.006333
36,46,27440,28.562,106.962,1.0,0.016,1.0,0.002632
36,38,600,76.284,7.671,1.0,0.5948,1.0,0.098035
36,39,9919,49.07,35.686,1.0,0.0822,1.0,0.013555
36,59,7626,94.918,57.116,1.0,0.0994,1.0,0.016382
36,40,500,99.787,128.944,1.0,0.0463,1.0,0.007629
36,3,6223,61.582,81.631,1.0,0.0451,1.0,0.007437
36,10,3060,65.419,88.263,1.0,0.0443,1.0,0.007306
36,30,627,85.405,5.968,1.0,0.8559,1.0,0.141074
36,25,283,47.29,23.406,1.0,0.1208,1.0,0.019917
36,43,411,13.989,73.407,1.0,0.0114,1.0,0.001879
36,5,786,76.762,114.282,1.0,0.0402,1.0,0.006621
36,21,14585,60.407,148.878,1.0,0.0243,1.0,0.004
36,16,1228,37.811,132.576,1.0,0.0171,1.0,0.002812
36,18,359,39.186,8.936,1.0,0.2623,1.0,0.043227
36,41,357,38.477,11.468,1.0,0.2007,1.0,0.033076
36,49,15709,35.477,136.986,1.0,0.0155,1.0,0.002553
36,24,6918,93.136,105.459,1.0,0.0528,1.0,0.008706
36,22,361,94.914,80.884,1.0,0.0702,1.0,0.011568
36,6,6750,44.893,91.387,1.0,0.0294,1.0,0.004843
36,17,1065,62.897,124.78,1.0,0.0301,1.0,0.004969
36,20,720,64.839,113.427,1.0,0.0342,1.0,0.005635
36,42,3793,75.889,135.53,1.0,0.0335,1.0,0.00552
36,4,3917,91.504,16.198,1.0,0.3379,1.0,0.055689
36,29,6357,32.807,81.493,1.0,0.0241,1.0,0.003969
36,32,5124,90.494,80.505,1.0,0.0672,1.0,0.011081
36,11,419,11.001,109.242,1.0,0.006,1.0,0.000993
36,28,844,44.266,109.952,1.0,0.0241,1.0,0.003969
36,50,1053,64.078,15.999,1.0,0.2395,1.0,0.039483
36,53,2657,58.731,137.43,1.0,0.0256,1.0,0.004213
36,27,6409,62.234,81.394,1.0,0.0457,1.0,0.007537
36,15,5181,71.575,72.905,1.0,0.0587,1.0,0.009678
36,51,5069,98.694,83.761,1.0,0.0705,1.0,0.011615
36,37,1650,92.764,15.385,1.0,0.3606,1.0,0.059437
36,2,5328,21.031,42.426,1.0,0.0296,1.0,0.004887
36,23,1917,14.265,80.142,1.0,0.0106,1.0,0.001755
36,57,9280,55.543,86.938,1.0,0.0382,1.0,0.006298
36,13,291,84.903,131.244,1.0,0.0387,1.0,0.006377
36,1,6781,68.707,11.347,1.0,0.3621,1.0,0.059688
37,15,5181,71.575,72.905,1.0,0.0587,1.0,0.009678
37,27,6409,62.234,81.394,1.0,0.0457,1.0,0.007537
37,21,14585,60.407,148.878,1.0,0.0243,1.0,0.004
37,29,6357,32.807,81.493,1.0,0.0241,1.0,0.003969
37,34,10661,82.57,147.901,1.0,0.0334,1.0,0.005503
37,31,501,54.337,48.988,1.0,0.0663,1.0,0.010934
37,47,6528,61.82,116.641,1.0,0.0317,1.0,0.005225
37,12,5336,30.021,80.194,1.0,0.0224,1.0,0.00369
37,55,5547,70.685,67.685,1.0,0.0625,1.0,0.010295
37,13,291,84.903,131.244,1.0,0.0387,1.0,0.006377
37,17,1065,62.897,124.78,1.0,0.0301,1.0,0.004969
37,20,720,64.839,113.427,1.0,0.0342,1.0,0.005635
37,49,15709,35.477,136.986,1.0,0.0155,1.0,0.002553
37,3,6223,61.582,81.631,1.0,0.0451,1.0,0.007437
37,2,5328,21.031,42.426,1.0,0.0296,1.0,0.004887
37,53,2657,58.731,137.43,1.0,0.0256,1.0,0.004213
37,0,2831,79.656,68.637,1.0,0.0694,1.0,0.01144
37,38,600,76.284,7.671,1.0,0.5948,1.0,0.098035
37,28,844,44.266,109.952,1.0,0.0241,1.0,0.003969
37,43,411,13.989,73.407,1.0,0.0114,1.0,0.001879
37,36,4688,47.698,137.695,1.0,0.0207,1.0,0.003415
37,24,6918,93.136,105.459,1.0,0.0528,1.0,0.008706
37,50,1053,64.078,15.999,1.0,0.2395,1.0,0.039483
37,45,2776,61.368,118.613,1.0,0.0309,1.0,0.0051
37,8,5027,80.868,125.882,1.0,0.0384,1.0,0.006333
37,57,9280,55.543,86.938,1.0,0.0382,1.0,0.006298
37,18,359,39.186,8.936,1.0,0.2623,1.0,0.043227
37,26,547,53.593,128.007,1.0,0.025,1.0,0.004127
37,9,719,94.82,49.535,1.0,0.1145,1.0,0.01887
37,48,5680,43.51,103.875,1.0,0.0251,1.0,0.004129
37,32,5124,90.494,80.505,1.0,0.0672,1.0,0.011081
37,10,3060,65.419,88.263,1.0,0.0443,1.0,0.007306
37,35,162,80.734,84.92,1.0,0.0569,1.0,0.009372
37,25,283,47.29,23.406,1.0,0.1208,1.0,0.019917
37,14,3691,75.351,7.451,1.0,0.6048,1.0,0.099693
37,1,6781,68.707,11.347,1.0,0.3621,1.0,0.059688
37,42,3793,75.889,135.53,1.0,0.0335,1.0,0.00552
37,4,3917,91.504,16.198,1.0,0.3379,1.0,0.055689
37,44,4599,65.392,30.426,1.0,0.1285,1.0,0.021186
37,11,419,11.001,109.242,1.0,0.006,1.0,0.000993
37,51,5069,98.694,83.761,1.0,0.0705,1.0,0.011615
37,52,3590,31.57,119.36,1.0,0.0158,1.0,0.002607
37,54,2365,75.625,111.414,1.0,0.0406,1.0,0.006691
37,46,27440,28.562,106.962,1.0,0.016,1.0,0.002632
37,37,1650,92.764,15.385,1.0,0.3606,1.0,0.059437
37,40,500,99.787,128.944,1.0,0.0463,1.0,0.007629
37,58,3983,85.148,91.5,1.0,0.0557,1.0,0.009174
37,23,1917,14.265,80.142,1.0,0.0106,1.0,0.001755
37,16,1228,37.811,132.576,1.0,0.0171,1.0,0.002812
37,19,10209,43.694,116.931,1.0,0.0223,1.0,0.003684
37,7,2660,42.657,91.017,1.0,0.028,1.0,0.00462
37,30,627,85.405,5.968,1.0,0.8559,1.0,0.141074
37,56,10214,94.929,128.443,1.0,0.0442,1.0,0.007286
37,6,6750,44.893,91.387,1.0,0.0294,1.0,0.004843
37,39,9919,49.07,35.686,1.0,0.0822,1.0,0.013555
37,5,786,76.762,114.282,1.0,0.0402,1.0,0.006621
37,33,1172,29.196,27.204,1.0,0.0642,1.0,0.01058
37,41,357,38.477,11.468,1.0,0.2007,1.0,0.033076
37,22,361,94.914,80.884,1.0,0.0702,1.0,0.011568
37,59,7626,94.918,57.116,1.0,0.0994,1.0,0.016382
38,0,2831,79.656,68.637,1.0,0.0694,1.0,0.01144
38,18,359,39.186,8.936,1.0,0.2623,1.0,0.043227
38,37,1650,92.764,15.385,1.0,0.3606,1.0,0.059437
38,27,6409,62.234,81.394,1.0,0.0457,1.0,0.007537
38,50,1053,64.078,15.999,1.0,0.2395,1.0,0.039483
38,6,6750,44.893,91.387,1.0,0.0294,1.0,0.004843
